filename,label,label_ru,source_part,source_folder,original_path,processed_path,width,height
ch1__DSCN4785.jpg,trudnoobogatimaya,труднообогатимая,Фото руд по сортам. ч1,Труднообогатимые руды,C:\Users\USER\Desktop\Нонрникель\data\raw\Фото руд по сортам. ч1\Труднообогатимые руды\DSCN4785.JPG,C:\Users\USER\Desktop\Нонрникель\data\processed\images\trudnoobogatimaya\ch1__DSCN4785.jpg,2272,1704
ch1__DSCN4788.jpg,trudnoobogatimaya,труднообогатимая,Фото руд по сортам. ч1,Труднообогатимые руды,C:\Users\USER\Desktop\Нонрникель\data\raw\Фото руд по сортам. ч1\Труднообогатимые руды\DSCN4788.JPG,C:\Users\USER\Desktop\Нонрникель\data\processed\images\trudnoobogatimaya\ch1__DSCN4788.jpg,2272,1704
ch1__DSCN4789.jpg,trudnoobogatimaya,труднообогатимая,Фото руд по сортам. ч1,Труднообогатимые руды,C:\Users\USER\Desktop\Нонрникель\data\raw\Фото руд по сортам. ч1\Труднообогатимые руды\DSCN4789.JPG,C:\Users\USER\Desktop\Нонрникель\data\processed\images\trudnoobogatimaya\ch1__DSCN4789.jpg,2272,1704
ch1__DSCN4790.jpg,trudnoobogatimaya,труднообогатимая,Фото руд по сортам. ч1,Труднообогатимые руды,C:\Users\USER\Desktop\Нонрникель\data\raw\Фото руд по сортам. ч1\Труднообогатимые руды\DSCN4790.JPG,C:\Users\USER\Desktop\Нонрникель\data\processed\images\trudnoobogatimaya\ch1__DSCN4790.jpg,2272,1704
ch1__DSCN5037.jpg,trudnoobogatimaya,труднообогатимая,Фото руд по сортам. ч1,Труднообогатимые руды,C:\Users\USER\Desktop\Нонрникель\data\raw\Фото руд по сортам. ч1\Труднообогатимые руды\DSCN5037.JPG,C:\Users\USER\Desktop\Нонрникель\data\processed\images\trudnoobogatimaya\ch1__DSCN5037.jpg,2272,1704
ch1__DSCN5039.jpg,trudnoobogatimaya,труднообогатимая,Фото руд по сортам. ч1,Труднообогатимые руды,C:\Users\USER\Desktop\Нонрникель\data\raw\Фото руд по сортам. ч1\Труднообогатимые руды\DSCN5039.JPG,C:\Users\USER\Desktop\Нонрникель\data\processed\images\trudnoobogatimaya\ch1__DSCN5039.jpg,2272,1704
ch1__DSCN5049.jpg,trudnoobogatimaya,труднообогатимая,Фото руд по сортам. ч1,Труднообогатимые руды,C:\Users\USER\Desktop\Нонрникель\data\raw\Фото руд по сортам. ч1\Труднообогатимые руды\DSCN5049.JPG,C:\Users\USER\Desktop\Нонрникель\data\processed\images\trudnoobogatimaya\ch1__DSCN5049.jpg,2272,1704
ch1__DSCN5181.jpg,trudnoobogatimaya,труднообогатимая,Фото руд по сортам. ч1,Труднообогатимые руды,C:\Users\USER\Desktop\Нонрникель\data\raw\Фото руд по сортам. ч1\Труднообогатимые руды\DSCN5181.JPG,C:\Users\USER\Desktop\Нонрникель\data\processed\images\trudnoobogatimaya\ch1__DSCN5181.jpg,2272,1704
ch2__-1.jpg,otalkovannaya,оталькованная,Фото руд по сортам. ч2,оталькованные,C:\Users\USER\Desktop\Нонрникель\data\raw\Фото руд по сортам. ч2\оталькованные\-1.jpg,C:\Users\USER\Desktop\Нонрникель\data\processed\images\otalkovannaya\ch2__-1.jpg,4160,2768
ch2__-10.jpg,otalkovannaya,оталькованная,Фото руд по сортам. ч2,оталькованные,C:\Users\USER\Desktop\Нонрникель\data\raw\Фото руд по сортам. ч2\оталькованные\-10.jpg,C:\Users\USER\Desktop\Нонрникель\data\processed\images\otalkovannaya\ch2__-10.jpg,4160,2768
ch2__-11.jpg,otalkovannaya,оталькованная,Фото руд по сортам. ч2,оталькованные,C:\Users\USER\Desktop\Нонрникель\data\raw\Фото руд по сортам. ч2\оталькованные\-11.jpg,C:\Users\USER\Desktop\Нонрникель\data\processed\images\otalkovannaya\ch2__-11.jpg,4160,2768
ch2__-12.jpg,otalkovannaya,оталькованная,Фото руд по сортам. ч2,оталькованные,C:\Users\USER\Desktop\Нонрникель\data\raw\Фото руд по сортам. ч2\оталькованные\-12.jpg,C:\Users\USER\Desktop\Нонрникель\data\processed\images\otalkovannaya\ch2__-12.jpg,4160,2768
ch2__-13.jpg,otalkovannaya,оталькованная,Фото руд по сортам. ч2,оталькованные,C:\Users\USER\Desktop\Нонрникель\data\raw\Фото руд по сортам. ч2\оталькованные\-13.jpg,C:\Users\USER\Desktop\Нонрникель\data\processed\images\otalkovannaya\ch2__-13.jpg,4160,2768
ch2__-14.jpg,otalkovannaya,оталькованная,Фото руд по сортам. ч2,оталькованные,C:\Users\USER\Desktop\Нонрникель\data\raw\Фото руд по сортам. ч2\оталькованные\-14.jpg,C:\Users\USER\Desktop\Нонрникель\data\processed\images\otalkovannaya\ch2__-14.jpg,4160,2768
ch2__-15.jpg,otalkovannaya,оталькованная,Фото руд по сортам. ч2,оталькованные,C:\Users\USER\Desktop\Нонрникель\data\raw\Фото руд по сортам. ч2\оталькованные\-15.jpg,C:\Users\USER\Desktop\Нонрникель\data\processed\images\otalkovannaya\ch2__-15.jpg,4160,2768
ch2__-16.jpg,otalkovannaya,оталькованная,Фото руд по сортам. ч2,оталькованные,C:\Users\USER\Desktop\Нонрникель\data\raw\Фото руд по сортам. ч2\оталькованные\-16.jpg,C:\Users\USER\Desktop\Нонрникель\data\processed\images\otalkovannaya\ch2__-16.jpg,4160,2768
ch2__-17.jpg,otalkovannaya,оталькованная,Фото руд по сортам. ч2,оталькованные,C:\Users\USER\Desktop\Нонрникель\data\raw\Фото руд по сортам. ч2\оталькованные\-17.jpg,C:\Users\USER\Desktop\Нонрникель\data\processed\images\otalkovannaya\ch2__-17.jpg,4160,2768
ch2__-18.jpg,otalkovannaya,оталькованная,Фото руд по сортам. ч2,оталькованные,C:\Users\USER\Desktop\Нонрникель\data\raw\Фото руд по сортам. ч2\оталькованные\-18.jpg,C:\Users\USER\Desktop\Нонрникель\data\processed\images\otalkovannaya\ch2__-18.jpg,4160,2768
ch2__-19.jpg,otalkovannaya,оталькованная,Фото руд по сортам. ч2,оталькованные,C:\Users\USER\Desktop\Нонрникель\data\raw\Фото руд по сортам. ч2\оталькованные\-19.jpg,C:\Users\USER\Desktop\Нонрникель\data\processed\images\otalkovannaya\ch2__-19.jpg,4160,2768
ch2__-2.jpg,otalkovannaya,оталькованная,Фото руд по сортам. ч2,оталькованные,C:\Users\USER\Desktop\Нонрникель\data\raw\Фото руд по сортам. ч2\оталькованные\-2.jpg,C:\Users\USER\Desktop\Нонрникель\data\processed\images\otalkovannaya\ch2__-2.jpg,4160,2768
ch2__-20.jpg,otalkovannaya,оталькованная,Фото руд по сортам. ч2,оталькованные,C:\Users\USER\Desktop\Нонрникель\data\raw\Фото руд по сортам. ч2\оталькованные\-20.jpg,C:\Users\USER\Desktop\Нонрникель\data\processed\images\otalkovannaya\ch2__-20.jpg,4160,2768
ch2__-21.jpg,otalkovannaya,оталькованная,Фото руд по сортам. ч2,оталькованные,C:\Users\USER\Desktop\Нонрникель\data\raw\Фото руд по сортам. ч2\оталькованные\-21.jpg,C:\Users\USER\Desktop\Нонрникель\data\processed\images\otalkovannaya\ch2__-21.jpg,4160,2768
ch2__-22.jpg,otalkovannaya,оталькованная,Фото руд по сортам. ч2,оталькованные,C:\Users\USER\Desktop\Нонрникель\data\raw\Фото руд по сортам. ч2\оталькованные\-22.jpg,C:\Users\USER\Desktop\Нонрникель\data\processed\images\otalkovannaya\ch2__-22.jpg,4160,2768
ch2__-23.jpg,otalkovannaya,оталькованная,Фото руд по сортам. ч2,оталькованные,C:\Users\USER\Desktop\Нонрникель\data\raw\Фото руд по сортам. ч2\оталькованные\-23.jpg,C:\Users\USER\Desktop\Нонрникель\data\processed\images\otalkovannaya\ch2__-23.jpg,4160,2768
ch2__-24.jpg,otalkovannaya,оталькованная,Фото руд по сортам. ч2,оталькованные,C:\Users\USER\Desktop\Нонрникель\data\raw\Фото руд по сортам. ч2\оталькованные\-24.jpg,C:\Users\USER\Desktop\Нонрникель\data\processed\images\otalkovannaya\ch2__-24.jpg,4160,2768
ch2__-25.jpg,otalkovannaya,оталькованная,Фото руд по сортам. ч2,оталькованные,C:\Users\USER\Desktop\Нонрникель\data\raw\Фото руд по сортам. ч2\оталькованные\-25.jpg,C:\Users\USER\Desktop\Нонрникель\data\processed\images\otalkovannaya\ch2__-25.jpg,4160,2768
ch2__-26.jpg,otalkovannaya,оталькованная,Фото руд по сортам. ч2,оталькованные,C:\Users\USER\Desktop\Нонрникель\data\raw\Фото руд по сортам. ч2\оталькованные\-26.jpg,C:\Users\USER\Desktop\Нонрникель\data\processed\images\otalkovannaya\ch2__-26.jpg,4160,2768
ch2__-27.jpg,otalkovannaya,оталькованная,Фото руд по сортам. ч2,оталькованные,C:\Users\USER\Desktop\Нонрникель\data\raw\Фото руд по сортам. ч2\оталькованные\-27.jpg,C:\Users\USER\Desktop\Нонрникель\data\processed\images\otalkovannaya\ch2__-27.jpg,4160,2768
ch2__-28.jpg,otalkovannaya,оталькованная,Фото руд по сортам. ч2,оталькованные,C:\Users\USER\Desktop\Нонрникель\data\raw\Фото руд по сортам. ч2\оталькованные\-28.jpg,C:\Users\USER\Desktop\Нонрникель\data\processed\images\otalkovannaya\ch2__-28.jpg,4160,2768
ch2__-29.jpg,otalkovannaya,оталькованная,Фото руд по сортам. ч2,оталькованные,C:\Users\USER\Desktop\Нонрникель\data\raw\Фото руд по сортам. ч2\оталькованные\-29.jpg,C:\Users\USER\Desktop\Нонрникель\data\processed\images\otalkovannaya\ch2__-29.jpg,4160,2768
ch2__-3.jpg,otalkovannaya,оталькованная,Фото руд по сортам. ч2,оталькованные,C:\Users\USER\Desktop\Нонрникель\data\raw\Фото руд по сортам. ч2\оталькованные\-3.jpg,C:\Users\USER\Desktop\Нонрникель\data\processed\images\otalkovannaya\ch2__-3.jpg,4160,2768
ch2__-30.jpg,otalkovannaya,оталькованная,Фото руд по сортам. ч2,оталькованные,C:\Users\USER\Desktop\Нонрникель\data\raw\Фото руд по сортам. ч2\оталькованные\-30.jpg,C:\Users\USER\Desktop\Нонрникель\data\processed\images\otalkovannaya\ch2__-30.jpg,4160,2768
ch2__-31.jpg,otalkovannaya,оталькованная,Фото руд по сортам. ч2,оталькованные,C:\Users\USER\Desktop\Нонрникель\data\raw\Фото руд по сортам. ч2\оталькованные\-31.jpg,C:\Users\USER\Desktop\Нонрникель\data\processed\images\otalkovannaya\ch2__-31.jpg,4160,2768
ch2__-32.jpg,otalkovannaya,оталькованная,Фото руд по сортам. ч2,оталькованные,C:\Users\USER\Desktop\Нонрникель\data\raw\Фото руд по сортам. ч2\оталькованные\-32.jpg,C:\Users\USER\Desktop\Нонрникель\data\processed\images\otalkovannaya\ch2__-32.jpg,4160,2768
ch2__-33.jpg,otalkovannaya,оталькованная,Фото руд по сортам. ч2,оталькованные,C:\Users\USER\Desktop\Нонрникель\data\raw\Фото руд по сортам. ч2\оталькованные\-33.jpg,C:\Users\USER\Desktop\Нонрникель\data\processed\images\otalkovannaya\ch2__-33.jpg,4160,2768
ch2__-34.jpg,otalkovannaya,оталькованная,Фото руд по сортам. ч2,оталькованные,C:\Users\USER\Desktop\Нонрникель\data\raw\Фото руд по сортам. ч2\оталькованные\-34.jpg,C:\Users\USER\Desktop\Нонрникель\data\processed\images\otalkovannaya\ch2__-34.jpg,4160,2768
ch2__-35.jpg,otalkovannaya,оталькованная,Фото руд по сортам. ч2,оталькованные,C:\Users\USER\Desktop\Нонрникель\data\raw\Фото руд по сортам. ч2\оталькованные\-35.jpg,C:\Users\USER\Desktop\Нонрникель\data\processed\images\otalkovannaya\ch2__-35.jpg,4160,2768
ch2__-36.jpg,otalkovannaya,оталькованная,Фото руд по сортам. ч2,оталькованные,C:\Users\USER\Desktop\Нонрникель\data\raw\Фото руд по сортам. ч2\оталькованные\-36.jpg,C:\Users\USER\Desktop\Нонрникель\data\processed\images\otalkovannaya\ch2__-36.jpg,4160,2768
ch2__-37.jpg,otalkovannaya,оталькованная,Фото руд по сортам. ч2,оталькованные,C:\Users\USER\Desktop\Нонрникель\data\raw\Фото руд по сортам. ч2\оталькованные\-37.jpg,C:\Users\USER\Desktop\Нонрникель\data\processed\images\otalkovannaya\ch2__-37.jpg,4160,2768
ch2__-38.jpg,otalkovannaya,оталькованная,Фото руд по сортам. ч2,оталькованные,C:\Users\USER\Desktop\Нонрникель\data\raw\Фото руд по сортам. ч2\оталькованные\-38.jpg,C:\Users\USER\Desktop\Нонрникель\data\processed\images\otalkovannaya\ch2__-38.jpg,4160,2768
